33|05|10|2225|Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities|03||001||0||01|Commissioner - Backward Classes Welfare Department|050|Office Expenses|2225-03-001-0-01|Office Expenses||Data|Object-Head||2.00|2.00|3.00
33|05|10|2225|Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities|03||001||0||01|Commissioner - Backward Classes Welfare Department|051|General Expenses|2225-03-001-0-01|General Expenses||Data|Object-Head|85.40|16.00|16.00|15.00
33|05|10|2225|Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities|03||001||0||01|Commissioner - Backward Classes Welfare Department|052|Telephone Charges|2225-03-001-0-01|Telephone Charges||Data|Object-Head|0.74|||
33|05|10|2225|Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities|03||001||0||01|Commissioner - Backward Classes Welfare Department|071|Building Expenses|2225-03-001-0-01|Building Expenses||Data|Object-Head|9.46|20.00|20.00|20.00
33|05|10|2225|Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities|03||001||0||01|Commissioner - Backward Classes Welfare Department|195|Transport Expenses|2225-03-001-0-01|Transport Expenses||Data|Object-Head|19.04|22.77|22.77|23.18
33|05|10|2225|Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities|03||001||0||01|Commissioner - Backward Classes Welfare Department|200|Maintenance Expenditure|2225-03-001-0-01|Maintenance Expenditure||Data|Object-Head|25.00|20.00|20.00|20.00
33|05|10|2225|Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities|03||001||0||01|Commissioner - Backward Classes Welfare Department|||||HOA Total :||Total|Detailed-Head|670.66|699.77|709.35|680.18
33|05|10|2225|Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities|03||001||0||05|Vividha Samudayagala Abhivridhi|||2225-03-001-0-05|Vividha Samudayagala Abhivridhi||Header|Detailed-Head||||
33|05|10|2225|Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities|03||001||0||05|Vividha Samudayagala Abhivridhi|103|Grants-in-Aid -General|2225-03-001-0-05|Grants-in-Aid -General||Data|Object-Head|27974.00|22275.00|27011.00|26138.00
33|05|10|2225|Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities|03||001||0||05|Vividha Samudayagala Abhivridhi|||||HOA Total :||Total|Detailed-Head|27974.00|22275.00|27011.00|26138.00
33|05|10|2225|Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities|03||001||0||07|Vacant Post Provision|||2225-03-001-0-07|Vacant Post Provision||Header|Detailed-Head||||
33|05|10|2225|Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities|03||001||0||07|Vacant Post Provision|014|Other Allowance|2225-03-001-0-07|Other Allowance||Data|Object-Head||17920.23|17712.53|21990.23
33|05|10|2225|Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities|03||001||0||07|Vacant Post Provision|||||HOA Total :||Total|Detailed-Head|0.00|17920.23|17712.53|21990.23
