56|05|10|2225|Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities|04|Welfare of Minorities|196||1||02|Incentive and Stipends to Minorities|457|Udupi|2225-04-196-1-02|Udupi|V|Data|Object-Head||||17.61
56|05|10|2225|Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities|04|Welfare of Minorities|196||1||02|Incentive and Stipends to Minorities|461|Bagalkot|2225-04-196-1-02|Bagalkot|V|Data|Object-Head||||29.32
56|05|10|2225|Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities|04|Welfare of Minorities|196||1||02|Incentive and Stipends to Minorities|462|Gadag|2225-04-196-1-02|Gadag|V|Data|Object-Head||||19.06
56|05|10|2225|Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities|04|Welfare of Minorities|196||1||02|Incentive and Stipends to Minorities|463|Haveri|2225-04-196-1-02|Haveri|V|Data|Object-Head||||19.48
56|05|10|2225|Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities|04|Welfare of Minorities|196||1||02|Incentive and Stipends to Minorities|466|Koppal|2225-04-196-1-02|Koppal|V|Data|Object-Head||||28.13
56|05|10|2225|Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities|04|Welfare of Minorities|196||1||02|Incentive and Stipends to Minorities|467|Vijayanagara|2225-04-196-1-02|Vijayanagara|V|Data|Object-Head||||31.79
56|05|10|2225|Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities|04|Welfare of Minorities|196||1||02|Incentive and Stipends to Minorities||||HOA Total :|V|Total|Detailed-Head|0.00|0.00|0.00|1036.00
56|05|10|2225|Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities|04|Welfare of Minorities|196||1||03|GIA to Minorities Orphanages|||2225-04-196-1-03|GIA to Minorities Orphanages|V|Header|Detailed-Head||||
56|05|10|2225|Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities|04|Welfare of Minorities|196||1||03|GIA to Minorities Orphanages|401|Bengaluru (Urban)|2225-04-196-1-03|Bengaluru (Urban)|V|Data|Object-Head||||57.28
56|05|10|2225|Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities|04|Welfare of Minorities|196||1||03|GIA to Minorities Orphanages|405|Shivamogga|2225-04-196-1-03|Shivamogga|V|Data|Object-Head||||12.40
56|05|10|2225|Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities|04|Welfare of Minorities|196||1||03|GIA to Minorities Orphanages|406|Tumakuru|2225-04-196-1-03|Tumakuru|V|Data|Object-Head||||3.10
56|05|10|2225|Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities|04|Welfare of Minorities|196||1||03|GIA to Minorities Orphanages|407|Mysuru|2225-04-196-1-03|Mysuru|V|Data|Object-Head||||119.00
56|05|10|2225|Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities|04|Welfare of Minorities|196||1||03|GIA to Minorities Orphanages|409|Dakshina Kannada|2225-04-196-1-03|Dakshina Kannada|V|Data|Object-Head||||111.54
56|05|10|2225|Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities|04|Welfare of Minorities|196||1||03|GIA to Minorities Orphanages|410|Hassan|2225-04-196-1-03|Hassan|V|Data|Object-Head||||12.40
56|05|10|2225|Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities|04|Welfare of Minorities|196||1||03|GIA to Minorities Orphanages|412|Mandya|2225-04-196-1-03|Mandya|V|Data|Object-Head||||10.00
56|05|10|2225|Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities|04|Welfare of Minorities|196||1||03|GIA to Minorities Orphanages|413|Belagavi|2225-04-196-1-03|Belagavi|V|Data|Object-Head||||58.21
