60|05|10|2225|Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities|04|Welfare of Minorities|277|Education|0||10|Minorities Residential Schools|003|Basic Pay-Staff|2225-04-277-0-10|Basic Pay-Staff|V|Data|Object-Head|6209.61|||
60|05|10|2225|Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities|04|Welfare of Minorities|277|Education|0||10|Minorities Residential Schools|004|Interim Relief|2225-04-277-0-10|Interim Relief|V|Data|Object-Head|492.72|||
60|05|10|2225|Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities|04|Welfare of Minorities|277|Education|0||10|Minorities Residential Schools|011|Dearness Allowance|2225-04-277-0-10|Dearness Allowance|V|Data|Object-Head|1858.58|2326.00|2326.00|2682.00
60|05|10|2225|Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities|04|Welfare of Minorities|277|Education|0||10|Minorities Residential Schools|014|Other Allowance|2225-04-277-0-10|Other Allowance|V|Data|Object-Head|750.55|1004.00|1004.00|996.00
60|05|10|2225|Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities|04|Welfare of Minorities|277|Education|0||10|Minorities Residential Schools|020|Medical Allowance|2225-04-277-0-10|Medical Allowance|V|Data|Object-Head|44.78|||
60|05|10|2225|Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities|04|Welfare of Minorities|277|Education|0||10|Minorities Residential Schools|021|Reimbursement of Medical Expenses|2225-04-277-0-10|Reimbursement of Medical Expenses|V|Data|Object-Head|87.04|95.00|95.00|94.00
60|05|10|2225|Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities|04|Welfare of Minorities|277|Education|0||10|Minorities Residential Schools|034|Contract/Outsource|2225-04-277-0-10|Contract/Outsource|V|Data|Object-Head|4429.50|7580.49|7580.49|9370.49
60|05|10|2225|Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities|04|Welfare of Minorities|277|Education|0||10|Minorities Residential Schools|041|Travel Expenses|2225-04-277-0-10|Travel Expenses|V|Data|Object-Head|19.00|13.86|13.86|
60|05|10|2225|Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities|04|Welfare of Minorities|277|Education|0||10|Minorities Residential Schools|050|Office Expenses|2225-04-277-0-10|Office Expenses|V|Data|Object-Head||13.86|13.86|
60|05|10|2225|Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities|04|Welfare of Minorities|277|Education|0||10|Minorities Residential Schools|051|General Expenses|2225-04-277-0-10|General Expenses|V|Data|Object-Head|4499.47|6618.34|6618.34|1000.00
60|05|10|2225|Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities|04|Welfare of Minorities|277|Education|0||10|Minorities Residential Schools|052|Telephone Charges|2225-04-277-0-10|Telephone Charges|V|Data|Object-Head|17.52|||
60|05|10|2225|Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities|04|Welfare of Minorities|277|Education|0||10|Minorities Residential Schools|059|Other Expenses|2225-04-277-0-10|Other Expenses|V|Data|Object-Head|13457.21|12238.27|12238.27|
60|05|10|2225|Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities|04|Welfare of Minorities|277|Education|0||10|Minorities Residential Schools|071|Building Expenses|2225-04-277-0-10|Building Expenses|V|Data|Object-Head|1500.43|942.43|942.43|2600.00
60|05|10|2225|Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities|04|Welfare of Minorities|277|Education|0||10|Minorities Residential Schools|200|Maintenance Expenditure|2225-04-277-0-10|Maintenance Expenditure|V|Data|Object-Head||||2000.00
60|05|10|2225|Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities|04|Welfare of Minorities|277|Education|0||10|Minorities Residential Schools|221|Materials and Supplies|2225-04-277-0-10|Materials and Supplies|V|Data|Object-Head|249.99|173.24|173.24|4300.00
60|05|10|2225|Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities|04|Welfare of Minorities|277|Education|0||10|Minorities Residential Schools|234|Diet Expenses|2225-04-277-0-10|Diet Expenses|V|Data|Object-Head||||14600.00
60|05|10|2225|Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities|04|Welfare of Minorities|277|Education|0||10|Minorities Residential Schools|||||HOA Total :|V|Total|Detailed-Head|35710.67|41574.49|41574.49|48370.49
