Source_Page_Number|Volume_Number|Demand_Number|Major_Head_Code|Major_Head_Name|Sub_Major_Head_Code|Sub_Major_Head_Name|Minor_Head_Code|Minor_Head_Name|Sub_Head_Code|Sub_Head_Name|Detailed_Head_Code|Detailed_Head_Name|Object_Head_Code|Object_Head_Description|Full_Account_Code|Description|Vote_Charge_Marker|Row_Type|Row_Level|Financial_Col_1|Financial_Col_2|Financial_Col_3|Financial_Col_4|Avg_Accuracy_%
7|6|15|3451|Secretariat- Economic Services|00||090||2||21|IT & BT Directorate|020|Medical Allowance|3451-00-090-2-21|Medical Allowance|V|Data|Object-Head|0.14||||100.0
7|6|15|3451|Secretariat- Economic Services|00||090||2||21|IT & BT Directorate|021|Reimbursement of Medical Expenses|3451-00-090-2-21|Reimbursement of Medical Expenses|V|Data|Object-Head||9.00|9.00|9.00|100.0
7|6|15|3451|Secretariat- Economic Services|00||090||2||21|IT & BT Directorate|041|Travel Expenses|3451-00-090-2-21|Travel Expenses|V|Data|Object-Head|0.61|2.00|2.00|1.00|100.0
7|6|15|3451|Secretariat- Economic Services|00||090||2||21|IT & BT Directorate|050|Office Expenses|3451-00-090-2-21|Office Expenses|V|Data|Object-Head||1.00|1.00|1.00|100.0
7|6|15|3451|Secretariat- Economic Services|00||090||2||21|IT & BT Directorate|051|General Expenses|3451-00-090-2-21|General Expenses|V|Data|Object-Head|1.51|5.00|5.00|4.00|100.0
7|6|15|3451|Secretariat- Economic Services|00||090||2||21|IT & BT Directorate|052|Telephone Charges|3451-00-090-2-21|Telephone Charges|V|Data|Object-Head|0.21||||100.0
7|6|15|3451|Secretariat- Economic Services|00||090||2||21|IT & BT Directorate|071|Building Expenses|3451-00-090-2-21|Building Expenses|V|Data|Object-Head|17.31|60.00|60.00|50.00|100.0
7|6|15|3451|Secretariat- Economic Services|00||090||2||21|IT & BT Directorate|177|IT Expenditure|3451-00-090-2-21|IT Expenditure|V|Data|Object-Head||10.00|10.00|1.00|100.0
7|6|15|3451|Secretariat- Economic Services|00||090||2||21|IT & BT Directorate|195|Transport Expenses|3451-00-090-2-21|Transport Expenses|V|Data|Object-Head|7.23|10.80|10.80|5.66|100.0
7|6|15|3451|Secretariat- Economic Services|00||090||2||21|IT & BT Directorate|200|Maintenance Expenditure|3451-00-090-2-21|Maintenance Expenditure|V|Data|Object-Head||3.00|3.00|1.00|100.0
7|6|15|3451|Secretariat- Economic Services|00||090||2||21|IT & BT Directorate|||3451-00-090-2-21|HOA Total :|V|Total|Detailed-Head|237.61|357.80|357.80|336.66|100.0
8|6|15|3451|Secretariat- Economic Services|00||090|Secretariat|2||24|Bio-Technology Policy|||3451-00-090-2-24|Bio-Technology Policy|V|Header|Detailed-Head|||||100.0
8|6|15|3451|Secretariat- Economic Services|00||090|Secretariat|2||24|Bio-Technology Policy|059|Other Expenses|3451-00-090-2-24|Other Expenses|V|Data|Object-Head|4720.00|8000.00|8000.00|8000.00|100.0
8|6|15|3451|Secretariat- Economic Services|00||090|Secretariat|2||24|Bio-Technology Policy|||3451-00-090-2-24|HOA Total :|V|Total|Detailed-Head|4720.00|8000.00|8000.00|8000.00|100.0
8|6|15|3451|Secretariat- Economic Services|00||090|Secretariat|2||31|Electronics System Design & Manufacturing Policy (ESDM)|||3451-00-090-2-31|Electronics System Design & Manufacturing Policy (ESDM)|V|Header|Detailed-Head|||||100.0
8|6|15|3451|Secretariat- Economic Services|00||090|Secretariat|2||31|Electronics System Design & Manufacturing Policy (ESDM)|059|Other Expenses|3451-00-090-2-31|Other Expenses|V|Data|Object-Head|44252.00|43000.00||52000.00|100.0
8|6|15|3451|Secretariat- Economic Services|00||090|Secretariat|2||31|Electronics System Design & Manufacturing Policy (ESDM)|||3451-00-090-2-31|HOA Total :|V|Total|Detailed-Head|44252.00|43000.00|0.00|52000.00|100.0
8|6|15|3451|Secretariat- Economic Services|00||090|Secretariat|2||36|Karnataka Innovation and Technology Society(KITS) Administration|||3451-00-090-2-36|Karnataka Innovation and Technology Society(KITS) Administration|V|Header|Detailed-Head|||||100.0
8|6|15|3451|Secretariat- Economic Services|00||090|Secretariat|2||36|Karnataka Innovation and Technology Society(KITS) Administration|101|Grants-in-Aid-Salaries|3451-00-090-2-36|Grants-in-Aid-Salaries|V|Data|Object-Head|100.00|1.00|1.00|1.00|100.0
8|6|15|3451|Secretariat- Economic Services|00||090|Secretariat|2||36|Karnataka Innovation and Technology Society(KITS) Administration|103|Grants-in-Aid -General|3451-00-090-2-36|Grants-in-Aid -General|V|Data|Object-Head|200.00|200.00|200.00|208.00|100.0
8|6|15|3451|Secretariat- Economic Services|00||090|Secretariat|2||36|Karnataka Innovation and Technology Society(KITS) Administration|115|GIA Contract /Outsource|3451-00-090-2-36|GIA Contract /Outsource|V|Data|Object-Head|300.00|288.96|288.96|315.75|100.0
8|6|15|3451|Secretariat- Economic Services|00||090|Secretariat|2||36|Karnataka Innovation and Technology Society(KITS) Administration|||3451-00-090-2-36|HOA Total :|V|Total|Detailed-Head|600.00|489.96|489.96|524.75|100.0
8|6|15|3451|Secretariat- Economic Services|00||090|Secretariat|2||37|Animation, Visual Effect, Gaming and Comic Policy|||3451-00-090-2-37|Animation, Visual Effect, Gaming and Comic Policy|V|Header|Detailed-Head|||||100.0
8|6|15|3451|Secretariat- Economic Services|00||090|Secretariat|2||37|Animation, Visual Effect, Gaming and Comic Policy|059|Other Expenses|3451-00-090-2-37|Other Expenses|V|Data|Object-Head|1751.00|2000.00|2000.00|2000.00|100.0
8|6|15|3451|Secretariat- Economic Services|00||090|Secretariat|2||37|Animation, Visual Effect, Gaming and Comic Policy|||3451-00-090-2-37|HOA Total :|V|Total|Detailed-Head|1751.00|2000.00|2000.00|2000.00|100.0
8|6|15|3451|Secretariat- Economic Services|00||090|Secretariat|2||38|Startup Policy|||3451-00-090-2-38|Startup Policy|V|Header|Detailed-Head|||||100.0
8|6|15|3451|Secretariat- Economic Services|00||090|Secretariat|2||38|Startup Policy|059|Other Expenses|3451-00-090-2-38|Other Expenses|V|Data|Object-Head|5977.00|29500.00|29500.00|20000.00|100.0
8|6|15|3451|Secretariat- Economic Services|00||090|Secretariat|2||38|Startup Policy|||3451-00-090-2-38|HOA Total :|V|Total|Detailed-Head|5977.00|29500.00|29500.00|20000.00|100.0
9|6|15|3451|Secretariat- Economic Services|00||090|Secretariat|2||43|Karnataka Digital Economy Mission (KDEM)|||3451-00-090-2-43|Karnataka Digital Economy Mission (KDEM)|V|Header|Detailed-Head|||||100.0
9|6|15|3451|Secretariat- Economic Services|00||090|Secretariat|2||43|Karnataka Digital Economy Mission (KDEM)|059|Other Expenses|3451-00-090-2-43|Other Expenses|V|Data|Object-Head||||1000.00|100.0
9|6|15|3451|Secretariat- Economic Services|00||090|Secretariat|2||43|Karnataka Digital Economy Mission (KDEM)|||3451-00-090-2-43|HOA Total :|V|Total|Detailed-Head|0.00|0.00|0.00|1000.00|100.0
9|6|15|3451|Secretariat- Economic Services|00||092||0||50|Vacant Post Provision|||3451-00-092-0-50|Vacant Post Provision|V|Header|Detailed-Head|||||100.0
9|6|15|3451|Secretariat- Economic Services|00||092||0||50|Vacant Post Provision|014|Other Allowance|3451-00-092-0-50|Other Allowance|V|Data|Object-Head||554.88|554.88|680.88|100.0
9|6|15|3451|Secretariat- Economic Services|00||092||0||50|Vacant Post Provision|||3451-00-092-0-50|HOA Total :|V|Total|Detailed-Head|0.00|554.88|554.88|680.88|100.0
9|6|15|3451|Secretariat- Economic Services|00||||||||||3451|3451 - Total :|V|Total|Major-Head|67137.61|99652.64|56652.64|99292.29|
10|6|15|4415|Capital Outlay on Agricultural Research and Education|||||||||||4415|Capital Outlay on Agricultural Research and Education|V|Header|Major-Head|||||
10|6|15|4415|Capital Outlay on Agricultural Research and Education|01||004||0||01|Bengaluru Bioinnovation Centre(NABARD Works)|||4415-01-004-0-01|Bengaluru Bioinnovation Centre(NABARD Works)|V|Header|Detailed-Head|||||100.0
10|6|15|4415|Capital Outlay on Agricultural Research and Education|01||004||0||01|Bengaluru Bioinnovation Centre(NABARD Works)|436|NABARD Works|4415-01-004-0-01|NABARD Works|V|Data|Object-Head|1000.00|2060.00|2060.00|1500.00|100.0
