18|02|12|2204|Sports and Youth Services|00||196|Grants to District Youth Service Establishments|1|Grants to District Youth Service Establishments|02|Financial Assistance to Sports Persons, Organisation of Sports Meet and Rallies and Maintenance of Stadium|421|Yadgiri|2204-00-196-1-02|Yadgiri|V|Data|Object-Head||||120.76
18|02|12|2204|Sports and Youth Services|00||196|Grants to District Youth Service Establishments|1|Grants to District Youth Service Establishments|02|Financial Assistance to Sports Persons, Organisation of Sports Meet and Rallies and Maintenance of Stadium|451|Davanagere|2204-00-196-1-02|Davanagere|V|Data|Object-Head||||155.32
18|02|12|2204|Sports and Youth Services|00||196|Grants to District Youth Service Establishments|1|Grants to District Youth Service Establishments|02|Financial Assistance to Sports Persons, Organisation of Sports Meet and Rallies and Maintenance of Stadium|452|Bengaluru South|2204-00-196-1-02|Bengaluru South|V|Data|Object-Head||||509.77
18|02|12|2204|Sports and Youth Services|00||196|Grants to District Youth Service Establishments|1|Grants to District Youth Service Establishments|02|Financial Assistance to Sports Persons, Organisation of Sports Meet and Rallies and Maintenance of Stadium|453|Chikkaballapura|2204-00-196-1-02|Chikkaballapura|V|Data|Object-Head||||91.45
18|02|12|2204|Sports and Youth Services|00||196|Grants to District Youth Service Establishments|1|Grants to District Youth Service Establishments|02|Financial Assistance to Sports Persons, Organisation of Sports Meet and Rallies and Maintenance of Stadium|456|Chamarajanagar|2204-00-196-1-02|Chamarajanagar|V|Data|Object-Head||||112.78
18|02|12|2204|Sports and Youth Services|00||196|Grants to District Youth Service Establishments|1|Grants to District Youth Service Establishments|02|Financial Assistance to Sports Persons, Organisation of Sports Meet and Rallies and Maintenance of Stadium|457|Udupi|2204-00-196-1-02|Udupi|V|Data|Object-Head||||94.02
18|02|12|2204|Sports and Youth Services|00||196|Grants to District Youth Service Establishments|1|Grants to District Youth Service Establishments|02|Financial Assistance to Sports Persons, Organisation of Sports Meet and Rallies and Maintenance of Stadium|461|Bagalkot|2204-00-196-1-02|Bagalkot|V|Data|Object-Head||||155.45
18|02|12|2204|Sports and Youth Services|00||196|Grants to District Youth Service Establishments|1|Grants to District Youth Service Establishments|02|Financial Assistance to Sports Persons, Organisation of Sports Meet and Rallies and Maintenance of Stadium|462|Gadag|2204-00-196-1-02|Gadag|V|Data|Object-Head||||132.88
18|02|12|2204|Sports and Youth Services|00||196|Grants to District Youth Service Establishments|1|Grants to District Youth Service Establishments|02|Financial Assistance to Sports Persons, Organisation of Sports Meet and Rallies and Maintenance of Stadium|463|Haveri|2204-00-196-1-02|Haveri|V|Data|Object-Head||||158.63
18|02|12|2204|Sports and Youth Services|00||196|Grants to District Youth Service Establishments|1|Grants to District Youth Service Establishments|02|Financial Assistance to Sports Persons, Organisation of Sports Meet and Rallies and Maintenance of Stadium|466|Koppal|2204-00-196-1-02|Koppal|V|Data|Object-Head||||110.09
18|02|12|2204|Sports and Youth Services|00||196|Grants to District Youth Service Establishments|1|Grants to District Youth Service Establishments|02|Financial Assistance to Sports Persons, Organisation of Sports Meet and Rallies and Maintenance of Stadium|467|Vijayanagara|2204-00-196-1-02|Vijayanagara|V|Data|Object-Head||||44.45
18|02|12|2204|Sports and Youth Services|00||196|Grants to District Youth Service Establishments|1|Grants to District Youth Service Establishments|02|Financial Assistance to Sports Persons, Organisation of Sports Meet and Rallies and Maintenance of Stadium||||2204-00-196-1-02|ಜುಮ್ಲಾ HOA Total :|V|Total|Detailed-Head|0.00|0.00|0.00|5574.00
