96|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||193|Assistance to Municipal Corporations|1|State Finance Commission Grants|27|Kolar|||3604-00-193-1-27|Kolar|V|Header|Detailed-Head||||
96|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||193|Assistance to Municipal Corporations|1|State Finance Commission Grants|27|Kolar|008|ULB Salaries|3604-00-193-1-27|ULB Salaries|V|Data|Object-Head|24.00|77.00|77.00|
96|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||193|Assistance to Municipal Corporations|1|State Finance Commission Grants|27|Kolar|138|Electricity Charges of Street lights|3604-00-193-1-27|Electricity Charges of Street lights|V|Data|Object-Head|137.00|183.00|183.00|
96|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||193|Assistance to Municipal Corporations|1|State Finance Commission Grants|27|Kolar|200|Maintenance Expenditure|3604-00-193-1-27|Maintenance Expenditure|V|Data|Object-Head|477.00|483.00|483.00|
96|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||193|Assistance to Municipal Corporations|1|State Finance Commission Grants|27|Kolar|251|Pension & Retirement Benefits|3604-00-193-1-27|Pension & Retirement Benefits|V|Data|Object-Head|1.00|2.00|2.00|
96|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||193|Assistance to Municipal Corporations|1|State Finance Commission Grants|27|Kolar|422|Schedule Caste Sub Plan|3604-00-193-1-27|Schedule Caste Sub Plan|V|Data|Object-Head||2.21|2.21|
96|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||193|Assistance to Municipal Corporations|1|State Finance Commission Grants|27|Kolar||||HOA Total :|V|Total|Detailed-Head|639.00|747.21|747.21|0.00
96|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||193|Assistance to Municipal Corporations|1|State Finance Commission Grants|28|Chikkaballapur|||3604-00-193-1-28|Chikkaballapur|V|Header|Detailed-Head||||
96|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||193|Assistance to Municipal Corporations|1|State Finance Commission Grants|28|Chikkaballapur|008|ULB Salaries|3604-00-193-1-28|ULB Salaries|V|Data|Object-Head|94.00|100.00|100.00|
96|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||193|Assistance to Municipal Corporations|1|State Finance Commission Grants|28|Chikkaballapur|138|Electricity Charges of Street lights|3604-00-193-1-28|Electricity Charges of Street lights|V|Data|Object-Head|38.00|13.00|13.00|
96|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||193|Assistance to Municipal Corporations|1|State Finance Commission Grants|28|Chikkaballapur|200|Maintenance Expenditure|3604-00-193-1-28|Maintenance Expenditure|V|Data|Object-Head|88.00|67.00|67.00|
96|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||193|Assistance to Municipal Corporations|1|State Finance Commission Grants|28|Chikkaballapur|251|Pension & Retirement Benefits|3604-00-193-1-28|Pension & Retirement Benefits|V|Data|Object-Head|2.00|3.00|3.00|
